content,score,label
"Saya mau bertanya, kenapa pulsa saya selalu terpotong otomatis padahal saya tidak bertransaksi apapun dan paket data saya masih ada. Gimana ini woi ganti pulsa saya yang sudah terpotong itu, saya mau beli paket data jadi kurang pulsanya!!!! Kalo kaya gini saya nyerah deh mending pake XL daripada pake m3.! GAJELAS BNGSTTTT!!!!!",1,0
sering gangguan,1,0
pulsa tersedott sendiriii,2,0
Sudah berlangganan di em3 6thn mkin kesini makin mahal..ganti kartu aja deh kalau kek gini,1,0
paket nya mahal lelet lagi..,1,0
Sinyal burik banget,1,0
Sinyal nya jelek terus knp sih ini indosat?,1,0
sinyal nya buruk bgt muter trus ga secepat yg lain makanya pas mau beli data lg ragu soalnya ga bagus sinyal nya lemot,1,0
Tiap malem jaringan internet nya lag mulu,1,0
"Pakai Kouta darurat, ga bisa dipakai tapi pulsa tetap kepotong pas isi pulsa!",1,0
M3 sekarang ko makin jelek ya paket yang udah di beli juga kadang aktif kadang ngga jlek banget maaf kalo reting nya jlek emang knyataan nya,1,0
sinyal taaeeek...hbs beli kuota bnyk....loncer ny hny di jam jam tertentu.....,1,0
"Semakin buruk , kembalikan saja yang lama , sangattidak memuaskan bagi pengguna im3",1,0
"🤬🤬😡😡💢💢💢INDOSAT PENIPUAN, SAYA YANG DARI DULU TUNGGU HADIAH IMPOIN YANG DAPAT MOBIL, GADGET, MOTOR GAK DAPAT-DAPAT INFO😡😡😡😡🤬🤬 POKOKNYA JELEK💢💢💢😡😡😡😡😡🤬🤬🤬🤬KALO ADA TUKAR POIN DAPAT HAFIAH LAGI DARI SINI, JANGAN PERCAYA, INI PENIPUAN😡🤬💢🤬😡💢😡💢🤬🤬😡💢. SAYA JUGA UDAH BELI KUOTA, TAPI TIDAK BERDUNGSI, JADI SAYA TERPAKSA PAKAI WIFI. PENIPUAN...... MENDING PAKE XL ATAU TELKOMSEL DARIPADA IM3 PENIPU INI😡💢😡😡💢💢💢💢💢😡😡😡",1,0
"Sinyal IM3 sekarang buat game sangat buruk, harga paketan semakin mahal, sinyal buruk. Makanya teman"" banyak pindah ke XL",1,0
"jaringan nya terkadang lemot, mesti ada perbaikan lg dijaringan nya.",3,0
Kenapa saya isi voucher yang 15 giga tpi masuk cuman 9 giga kecewa banget padahal dulu mah nggak kaya gini ratting saya turunin dulu kalau ada kejelasan dan pengembalian nyah baru saya rate bintang 5 makasih min,3,0
Seharusnya masa aktif internet pukul atau waktunya habis dicantumkan. Jangan cuma tersisa 1 hari...,1,0
"Apalah mau beli paket pun di persulit, tulisannya diproses terus, udah hampir dua jam kayak gitu heran deh",1,0
"Apa apaan ini,kuota baru aja beli kok g bisa di pake",1,0
"Member impoin aku kok ngestuck di gold sih? Waktu itu pas tahun 2021 apa 2022 udah jadi member poin platinum eh pas update malah balik ke gold, oke gak masalah, sekarang tinggal 230 poin lagi bakal naik, setiap kali isi pulsa malah gak dapat lagi impoin aku. Gimana loh?",3,0
Woi sinyal gw ilang tolong lah im3 baru gw beli paket data nya malah ilang ish rugi rugi,1,0
"pernah beli paket, pulsa cma terpotong tapi data tidak masuk, paket makin mahal",1,0
"Makin banyak kecurangan di provider im3 sangat merugikan Paket baru beli sudAh habis dalam 1 minggu padahal hanya pemakaian sdikit... Kalau tidak bisa diproses kita liat saja nanti sebulan 2 kali isi dan habis cm 1 minggu tanpa ada pemberitahuan data kemana, sangat merugikan permainan curang begini",1,0
Sangat mengecewakan sudah 5 tahun lebih pake Indosat bukannya murah malah mahal taiiiik!!!!!,1,0
Ini apk makin gak jelas banget sama sinyal M3 makin sini makin parah gila,1,0
Im3 kayak taik .selalu sinyal hilang .lebih bagus lagi telkomsel.sekarang saya udah pakek telkomsel.alhamdullilah sinyalnya bagus gak seperti indosat,1,0
"M3 eek,jarungan gak stabil pke main game selalu merah.ada sms ngaruh ke data tiba2 lag...mending alih prop lain. Sangat mengecewakan",1,0
"Gila jaringan nya ilang kaga jelass! udah di mode pesawat pun tetep gabisa kocak banget. tolong lah ya di perbaiki laaah biar pengguna nyaman, ini chat² ga pada masuk kuota masih banyak padahal Burukkk lah",1,0
jaringannya kok sering putus putus sih yg menyebabkan saya sering klah maen game,2,0
Saya sangat-sangat kecewa melihat kinerja myIM3 kalian sungguh sangat kecewa . Jangan kamu salah kan penggemar memakai myIM3 akan berpindah cepat atau lambat nya kamu akan kecewa seperti apa yang kamu buat seperti kami sekarang ini,1,0
Terima kasih atas sarannya,1,0
"Gangguan trus mau tukar pulsa ke paket lama nya minta ampun di proses trus gak msuk"" apa hal seperti itu",1,0
Sering gangguan kecewa berat,2,0
"Kuota makin mahal,sinyal gangguan terus🗿",1,0
Kenapa sekarang jaringan m3 jelek y masuk ke pegunungan sama sekali gak ada signal,3,0
"Hahha oprator stressss 100gb jd 200rb lbh😂 pengen cepet kaya lu. Mending gw mikir dlu dah. Ganti tuh bos nya.. Ini indonesia woy, udah gitu beli paket harus pke dna yg murah, udah di isi mlh kaga bisa beli.. Di dna hrga paket kek orang kesetanan lg.. Strs lu pd😂",1,0
Im3 banyak gangguan apk gk guna,1,0
"Ga jelas sinyalnya ,pindah kartu aja sinyal nya ilang semua Indosat sama tri kaga ada sinyal",1,0
Gajelas ni aplikasi,1,0
"Jaringan di Makassar utamanya di Kelurahan Minasa Sari sangat2 buruk. Harus berkali2 mode pesawat, kirim WA saja pending2. Apalagi untuk membuka aplikasi, sering loading. Tolong untuk di perbaiki kualitasnya. Jangan hanya harga kuota nya yg mahal tapi buruk pada jaringan.",1,0
Kenapa semakin kesini makin buruk sinyalnya bukannya makin bagus jadi nyesel isi kuota atau pulsa Indosat jadi pengen ganti kartu aja,1,0
"M3 sekrng mau menyandang perdikat jaringan terjelek dan gangguan jaringan tersering dan terlama di indonesia kali ya,parah bngt gangguan 1 minggu 2kali dengan gangguan dri pagi sampe malm dan masi sama blm bnr bnr dri pagi, otw ganti kartu sudh cukup sabar nunggu sudah waktunya berhenti brlangganan m3 krna sangat membagogkan",1,0
sinyal lu busuk kalau ada ujan pasti ngelag bikin apk sama jaringan yg bener lah asu,1,0
Jaringan paling ga work it yg pernah saya pakai,1,0
👍,1,0
Jaringan semakin lama semakin lemot ngabisin kuota download lagu sudah mau selesai gagal,3,0
"Sangat kecewa dengan jaringan sering trouble, sinyal sering hilang, padahal udah langganan bertahun2, masih sama, tolong diperbaiki lgi",2,0
Sinyal jelek,1,0
Kenapa saya ambil pulsa darurat tapi kenapa gx muncul pulsa nyh. Myim3 culas sekarang ngambil hak orang. Mana harus bayar tagihan. Pulsa nyh gx ada. Tolong benerin lagi ni myim3,1,0
Paket gua mana asu masa dipotong 4GB,1,0
Sinyal jelek meski paket masih ada,1,0
"Halo,kok jaringan IM3 DI DEPOK PENUH TAPI DATA SELULERNYA NGGA MASUK KENAPA TUH MIN,Beli paket banyak""kok malah gangguan",1,0
"Salah satu provider terburuk sih ,masa ada kuota tapi pulsa juga lu embat sih ,beda banget SM si biru",1,0
"Teruntuk admin Indosat yg terhormat,,kenapa jaringan hilang begitu lama sampai tidak dapat akses internet tolong segera di atasi masalah ini secepat mungkin Saya tinggal di gunung Mulya kec.gunungsahilan kab.kampar",1,0
Tolong lah ni sinyal indosat gua kenapa jadi ga bener sih naik turun . Yang tdi nya suka tiba-tiba hilang sekarang si udh engga . Tapi kenapa malah sinyal suka naik turun sih . Hadeh saya udh ga mau emosi lagi nih . Tolong cepat perbaiki . Apk nya udah gua update versi terbaru tapi masih aja sinyal nya ga stabil,1,0
Ngelag parahhhhhh pikir pikir deh yang mau pake indosat,1,0
Harga naik jumlah paketan malah turun,2,0
klo bagus bintang 5 dah,3,0
bagusss sangat,1,0
Indosat gimana ini paket internet baru 3 hari hilang 30gb,1,0
Beli kuota 7 GB masuk nya cuman 5 GB rugi donk🤦🏼‍♂️🤦🏼‍♂️🤦🏼‍♂️,1,0
Saya kecewa sama my IM3 Saya beli Kouta sebesar 60gb Hilang karena ada pembaharuan Saya sangat kecewa padahal saya udah isi di tgl 7 tadi asli kecewa sama Indosat,1,0
"Provider paling murahan didunia, sinyal yang amat sangat sangat sangat buruk 👎",1,0
"Sering keluar sendiri dan masuk id nya susah ,dan kode sering salah padahal sesuai pesan im3 nya",3,0
Aplikasi buruk sepanjang sejarah masa udah nuker im3 poin kuotanya ga masuk dongo apk ny,1,0
Gak manfaat ni aplikasi gua beli kuota dari pulsa pulsanya hilang kuotanya ngga masuk merugikan,1,0
Im3 internet ter gila lrmotnya huh,1,0
Kenapa jaringan nya hilang,1,0
"Makin sini makin gak jelas sinyal indosat, bukan sekali dua kali, sering gangguan sinyal, terkadang juga data 4g hilang sendiri, disaat ada kepentingan jadi terganggu, padahal saya sudah lama dan menetap memakai kartu indosat, apa saya harus pindah kartu perdana selain indosat?? Tolong respon PELANGGAN INDOSAT,.",1,0
Restart device g ngaruh babi malah g bsa pke internetan sama sekali,1,0
"Tolong diperbaiki jaringannya , kadang kadang data mati sendiri ngilang dan tolong dimurahkan harga paketnya supaya tidak kecewa dengan keadaan kjaringan dan koneksi internetnya.",3,0
"INDOSAT SEKARANG SEKARANG INI UNTUK DAERAH CIAMIS JAWA BARAT SERING GANGGUAN, DENGAN ALASAN PERBAIKAN,,, HADEUH MULAI GAK JELAS INI...",1,0
"Gak ngerti lagi sama indosat, mau ganti provider nomer udah lama dipake, kenapa sii Indosat",1,0
habis update malah ancur mending versi sebelum nya nyesel saya update,1,0
Ampun dah lemot parah masak paketin jam 15:00 sampai jam 00:00 gagal terus parahnya,1,0
Gajelas banget im3 sekarang jaringan suka gangguan gabisa di pake main game online ping merah terus .. Nyesel pindah ke im3 enak2 maen game muncul terus notif panjat kuota gajelas langsung ganti jaringan lagi .. Mohon maap lahir batin,1,0
Kuota mahal jaringan sulit cuakkk,1,0
Pelayanannya buruk,1,0
Jaringan sampah..murah.. emang murahan.. bagusan Telkomsel biar mahal gak lelet..,1,0
Lemot kuota pada mahal mahal kurang puas,1,0
"Saya kasih bintang 3 dlu, karena akhir.2 ini sinyal nya sering ganggu.an trs, dan sinyal nya sering kali lemot..",3,0
Jelek bnget sinylnya,1,0
Bu,3,0
"sinyal makin buruk, beli Kouta banyak sama aja sinyal buruk kecewa",1,0
Setiap malam ngeleg banget najissss,1,0
sangat menarik 👍👍,3,0
Saya ganti bintang satu karena mengecewakan . Pelayanan sangat buruk. Kuota saya 100 gb hilang dan tidak ada tanggung jawab nya. Jancokkk,1,0
"sinyalnya diperbaikin lagi,sinyal kok nyusahin orang trusss",1,0
"Pake im3 uda bertahun"", masa pulsa gw masi terpotong terus. padahal kouta gw masi ada dan gw gapernah utang pulsa. najis",1,0
Layanannnya sangat ramah,3,0
Ganguan mulu yang bner aje,1,0
sinyal ilang ilangan,1,0
kenapa ya kok tiba' kuota saya sudah diisi 100gb tapi tiba-tiba saya cek tadi malam sudah gada hilang begitu saja mohon dong IndosatCare pertolongan nya soalnya bukan sikit gb nya satu malaman nangisin hilang kuota,1,0
Udah pelit sering gangguan lagi,1,0
Sinyal ga bs dipake woii,1,0
"Harga paket datanya aja yg mahal,sinya nya jelek, kayak taii gk stabil",1,0
GK bisa di gunakan,1,0
"Woii M3 kenapa sih sinyal internetnya busuk bgt,udah beli paket mahal sinyall kek gini..bikin rugi orang aja..lama2 mending pindah ke Telkomsel aja",1,0
terlalu mahal sinyal busuk,1,0
KOCAK SINYALNYA,1,0
Fitur pengaduan kendala internet sangat lambat,1,0
Harga mahal sinyal juga mahal aplikasi juga sering eror nggak bisa di buka,1,0
"kuota tambah mahal, kualitas sinyal tambah jelek",1,0
"yang bener aja lah sinyal kek sampah, gausa bikin provider dh bikin seblak aja udah",1,0
lag bgt anjr,1,0
"Signal nya juga kurang mendukung, kirain setelah di update ada kinerja lbh baik lagi, dan setelah di update juga jadi harga agak mahal pula😴😴😴",1,0
"jangan di instal guys banyak bug nya,bisa bisanya pulsa baru top up langsung ilang gajelas",1,0
Lemot,1,0
Aplikasinya gak bisa di buka,1,0
SERING JELEK JARINGANNYA TLL,1,0
Aplikasi gagal. Aplikasi SAMPAH,1,0
Perbaiki sinyal nya lah,1,0
"Luar biasa Maling pulsa wkwk, pake wifi aja pulsa bisa hilang ya. Mudah²an bangkrut nih indosat",1,0
Indosat di cikarang Delta mas jaringan makin parah...!!! Saya pelanggan indosat dari th 2010 merasa kecewa.. Kalo terus begini terpaksa pindah ke yang lain,1,0
"Setelah di update aplikasi tidak bisa di buka,, kecewa banget😞😞",1,0
"Masa iya kuota aku yg tadinya 10gb an tiba tiba hilang setelah ada notif ""kuota darurat telah aktif/ditambahkan"" Padahal aku sama sekali gk ngambil atau beli kuota darurat. Mohon bantuan nya dong im3. Seumur umur pake im3 Baru sekarang sangat mengecewakan!!",1,0
"Jaringan tidak bagus, selalu lag padahal sinyal bagus, Tidak dapat membuka apk, harus di perbaiki agar jaringan lancar kembali",1,0
"udh paketannya mahal boros lagi, jaringannya pun putus - putus, jadi kartu ini wort it untuk main game",1,0
muh lisin,1,0
Aplikasi masih sering bug,1,0
Woe singal jelek banget,1,0
Kode OTP tak diterima....solusinya. Gak bisa di pake lagi ku delete aja. Pake model jadul. Tolong beritahu kalo udah di benahi sistim nyo.,1,0
Semakin di updet makin parah sinyalnya ilang,1,0
tolol masih ada kuota darurat malah pulsa ikutan di potong.. nanti pas isi ulang di potong lagi.. IM3 makin lama makin nggak jelas gblk...,1,0
Saya udah sering banget ngalamin gak bisa tuker im poin kenapa ya dari soregak bisa bisa sampe jengkel banget,1,0
kenapa point im3 saya tidak nambah padahal saya sering isi ulang pulsa,3,0
PELIT AJG,1,0
Sering bngt ngisi pulsa kaga msuk. Pdhal data2 bener smua dari nomer. Notif sudh ada. Tapi pulsa ga masuk2.,1,0
Sinyalnya kek babi,1,0
"Ilang terus jaringannya, di Jawa rasa Papua",3,0
"Kacau ni indosat,, semakin lemot aja",1,0
",s,z,,",2,0
"parah tukang tipuuu, setiap tuker poin ke kuota, kuota nya gapernah masuk cuma poinnya yg berkurang, setiap chat admin selalu balasannya udah di cek udah masuk yaa kuota nya, kaloo masuk jugaa gaakan saya bawel sampe chat2 admin segala, disuruh nunggu follow up dari tim terus, laporan saya tgl 22 Desember sampe skrg gaada tuh yg follow up, kocak banget, yg saya tuker pake poin itu kuota ya bukan cuma SMS Penukaran berhasil tapi gaada kuota nyaa, KECEWA BANGETTT!!!",1,0
Bukannya tambah bagus tambah lemot...di komplain jawabannya sama coba di restart dulu....apa ga ada solusi lain?,1,0
"Kuotanya emang murah. Tapi cepat kesedot Saya cuman make hp dri jam 3 sore sampai jam 10 malam Itupun ga nonstop. Hanya pake buat Wa sama IG itupun cuman chatingan. Kalaupun nonton reels itu cuman sebentar sebentar saja. Tpi penggunaan paket perharinya selalu diatas 2GB, padahal kalo menurut saya, dri cara saya make data. Harusnya 1GB aja ga habis sih",1,0
Bego gangguan mulu,1,0
Lama lama m3 sinyalnya gak jelas sinyal full tiba2 gk ada koneksi babi2,1,0
Sinyal hilang sendiri.pulsa hilang sendiri. harga gk sama sama kualitas.gk bisa login berkali kali.dah lah pindah yg lain aja,1,0
Gajelas banyak banget eror nya 😡😡😡😡😡,1,0
Apk ngento.t asu,1,0
Internet nya tolong di perbaiki jaringan jadi susah untuk bermain game dan sering patah patah Dan sangat tidak nyaman untuk bermain game atau nge YouTube tolong di perbaiki padahal di sini tidak hujan tapi masih lag banget perbaiki itu dan saya juga sudah berkali kali me restart tapi tidak ada hasil dan tolong di perbaiki supaya jaringan bisa di segala cuaca terutama hujan jaringannya udah lag banget dan tidak nyaman tolong cepat di perbaiki!!!,1,0
"Harga makin mahal, kualitas sinyal makin buruk, apalah im3 nih",2,0
kurang memuaskan karna ini kartu biasa di pakai org menengah kebawah harusnya ada paket wifi kyk axis saya pindah dari axis ke indosat karna di sini hraparinya indosat lebih deket dari pada axis,1,0
Saya baru isi paket tapi malah ngk bisa terverifikasi nomer nya,1,0
Kode otp sering gk masuk,1,0
"saya sering banget beli data pake gopay... gopay kepotong data ga masuk terus beli data tau tau abis..padahal cuma dipake wa doang😡 mau ganti XL aja barusan beli di gopay,gopay ke potong tapi data ga masuk...",1,0
"kuota gw sisa 200mb gw main panjat kuota 40+ menit abis 150mb an dan gadapt samsek pls lah indosat klo ganiat bikin panjat kuota mending gausah, 500mb doang pelit amat padahal slot 500mbny masi 900+ ko ngasi 1 aja ke cust pelit amat gw pake indosat udh bertahun² padahal ko gini amat ya",1,0
"Aku Tidak bahas Aplikasinya ya, tapi bahas kendala. 1. Kesedotnya pulsa saat tidak dipakai, baru saja isi pulsa tiba-tiba pulsa kesedot padahal tidak aktifkan data seluler maupun nelpon & sms 2. Jaringan kurang cepat, kecepatan internet mentok 10mbps kadang 24mbps 3. Ketika Hujan Sinyal tiba-tiba down 4. Tidak adanya Bonus Kuota, ga seperti Axis & XL 5. Kuota Mahal Sinyal Ampes 6. Saat main game online sinyal bagus awalnya tiba-tiba Disconek sebentar terus bagus lagi memang dari sono apagimana?",1,0
Aplikasi kebanyakan eror,1,0
Bintang satu pun gak pantes laah sinyal nya gampang ilang,1,0
2 x beli perdana 2 x dapat kartu recycle... paraaaah,1,0
Masa katanya dapet 750mb kok gamasuk padahal dah ada pesan dari Indosat tapi ga masuk lama lama makin aneh aja ni internet my im3,1,0
"Jaringan sering RTO, SMS promosi sering muncul meski sudah di nonaktifkan alhasil internet sering ke ganggu",1,0
"Banyak drama Indosat,",3,0
Untuk notif pop up tolong hilang kan karena sangat menggangu apalagi saat bermain game online sangat menggangu bukan kah udah ada layanan notif secara message,3,0
Min ganguan?,3,0
"Sangat aneh, aplikasi ini tidak bisa di instal di galaxy tab A9 8,7"" 2023 di tab yg lain mau saja terinstal",3,0
Semakin buruk ini aplikasi,1,0
Indosat taiiiii mau beli paket malah gk bisa terus terusan diproses tapi kagak masuk taii taiii kartu buruk,1,0
"Jangan pake Indosat sumpah jelek jaringan nya terutama yg suka main game gk stabil banget yg ada gk bikin nyaman, dikasih gerimis doang langsung ancur burukkk gk jelas loading terus jaringan nya, GUA GAK BAKAL PAKE KARTU INI LAGI GUA JADIIN PAJANGAN DI HP DOANG, HARGA PAKETAN ELIT JARINGAN SULIT!!!!",1,0
"Saya punya pulsa 100rb, tapi malah Angus, jdinya saya tidak bisa buat paket, tlong di benerin lah developer",1,0
"Sekarang jaringan Indosat jelek bet.. lama"" ngeselein",1,0
Benerin sinyal dulu sono,1,0
"buruk. jaringan sering mati sendiri walau tidak ada angin, hujan atau mati lampu.",1,0
sangat membantu trimaksih,3,0
"sinyal busuk terus, dimintain konsultasi malah gaada yg berguna",1,0
Sekarang Indosat makin ga jelas,1,0
M3 taik,1,0
Makin kesini sinyal makin gada.,1,0
"Hallo devaloper, saya beri bintang satu untuk jaringan dan mahalnya harga paket di aplikasi my IM3. SAYA BERHARAPA UNTUK DI PERBAIKI JARINGAN DAN ADANYA PENURUNAN HARGA PAKET YANG SANGATLAH MAHAL.",1,0
lemot sangat,1,0
